1,2,3,4,5,6,7,8,9,10,11,12,13,14
    0.1480E+04,  0.3000E+01,  0.30226103123707E-11, -0.19666179200262E-11, -0.34641835553443E-08,  0.56914464655760E-08, -0.11519617840284E+02, -0.11706280007820E+02, -0.84603991042525E+01, -0.82447773448203E+01, -0.11442965541561E+02, -0.57682192047138E+00, -0.81763421138606E+01,  0.21175627111409E+01
    0.1506E+04,  0.3000E+01,  0.26094930576012E-11, -0.16212776401484E-11, -0.28252862585933E-08,  0.50475517689796E-08, -0.11583443854221E+02, -0.11790142606830E+02, -0.85489375428077E+01, -0.82969192181264E+01, -0.11512560123839E+02, -0.55593410599608E+00, -0.82377368934322E+01,  0.20810821162333E+01
    0.1531E+04,  0.3000E+01,  0.22827027940165E-11, -0.13620479762268E-11, -0.23155144025013E-08,  0.44907880675174E-08, -0.11641550629605E+02, -0.11865807594741E+02, -0.86353525133497E+01, -0.83476774399895E+01, -0.11575416049612E+02, -0.53797632211688E+00, -0.82964849320845E+01,  0.20468571791683E+01
    0.1557E+04,  0.3000E+01,  0.20181435030610E-11, -0.11657891334992E-11, -0.19064423700313E-08,  0.40083710590027E-08, -0.11695047955853E+02, -0.11933379997124E+02, -0.87197763185076E+01, -0.83970320821961E+01, -0.11632521418464E+02, -0.52382671702156E+00, -0.83527496805350E+01,  0.20147465255129E+01
    0.1582E+04,  0.3000E+01,  0.17993593015324E-11, -0.10156830189096E-11, -0.15762633699678E-08,  0.35894248116063E-08, -0.11744882106753E+02, -0.11993241808408E+02, -0.88023712166894E+01, -0.84449751394883E+01, -0.11684821363688E+02, -0.51388414017671E+00, -0.84066831756985E+01,  0.19845832479579E+01
    0.1608E+04,  0.3000E+01,  0.16149753415890E-11, -0.89949736854880E-12, -0.13081671733061E-08,  0.32246953395527E-08, -0.11791834104351E+02, -0.12046000102831E+02, -0.88833367531026E+01, -0.84915113100523E+01, -0.11733162204073E+02, -0.50818085591697E+00, -0.84584286208218E+01,  0.19561823935368E+01
    0.1633E+04,  0.3000E+01,  0.14570218812188E-11, -0.80832667077398E-12, -0.10891410894115E-08,  0.29063098434867E-08, -0.11836533926047E+02, -0.12092413091400E+02, -0.89629158572654E+01, -0.85366580871669E+01, -0.11778266430448E+02, -0.50650570529330E+00, -0.85081222581138E+01,  0.19293482461601E+01
    0.1659E+04,  0.3000E+01,  0.13198297926434E-11, -0.73567905932547E-12, -0.90907494638871E-09,  0.26275727205102E-08, -0.11879482072493E+02, -0.12133311605720E+02, -0.90414003109900E+01, -0.85804452556311E+01, -0.11820730460671E+02, -0.50851026430265E+00, -0.85558946442907E+01,  0.19038810709483E+01
    0.1684E+04,  0.3000E+01,  0.11992983305814E-11, -0.67681437181645E-12, -0.76008739884904E-09,  0.23827918048261E-08, -0.11921072770855E+02, -0.12169530427844E+02, -0.91191364673830E+01, -0.86229139022466E+01, -0.11861035693139E+02, -0.51378759351096E+00, -0.86018714282407E+01,  0.18795830642138E+01
    0.1710E+04,  0.3000E+01,  0.10924067949883E-11, -0.62826449551008E-12, -0.63601527745945E-09,  0.21671298797370E-08, -0.11961615607126E+02, -0.12201857482445E+02, -0.91965324522185E+01, -0.86641150599018E+01, -0.11899565332048E+02, -0.52192411408934E+00, -0.86461737281851E+01,  0.18562633375127E+01
