1,2,3,4,5,6,7,8,9,10,11,12,13,14
    0.1280E+04,  0.3000E+01,  0.657884387992E-11, -0.528415183620E-11, -0.279146101393E-08,  0.395946718446E-08, -0.111818504196E+02, -0.112770247117E+02, -0.855416843321E+01, -0.840236325206E+01, -0.110737494894E+02, -0.676691375597E+00, -0.831474683246E+01,  0.218487630223E+01
    0.1305E+04,  0.3000E+01,  0.529951965071E-11, -0.440548138999E-11, -0.241571307194E-08,  0.363565454278E-08, -0.112757634931E+02, -0.113560066290E+02, -0.861695465063E+01, -0.843941738983E+01, -0.111616843989E+02, -0.693536038320E+00, -0.836001086731E+01,  0.215726320457E+01
    0.1331E+04,  0.3000E+01,  0.433372237524E-11, -0.369246529481E-11, -0.209748715230E-08,  0.334236770819E-08, -0.113631389137E+02, -0.114326835779E+02, -0.867830069067E+01, -0.847594577322E+01, -0.112446239753E+02, -0.705671914533E+00, -0.840384350131E+01,  0.213122387809E+01
    0.1356E+04,  0.3000E+01,  0.359423482810E-11, -0.311106990813E-11, -0.182676435747E-08,  0.307682243576E-08, -0.114443935518E+02, -0.115070902299E+02, -0.873831747063E+01, -0.851189756628E+01, -0.113229719168E+02, -0.713465372819E+00, -0.844632878996E+01,  0.210658378376E+01
    0.1382E+04,  0.3000E+01,  0.302025066594E-11, -0.263490311316E-11, -0.159535026902E-08,  0.283635640827E-08, -0.115199570112E+02, -0.115792353494E+02, -0.879714395010E+01, -0.854723919788E+01, -0.113970646566E+02, -0.717362383997E+00, -0.848755078646E+01,  0.208315894790E+01
    0.1407E+04,  0.3000E+01,  0.256881748300E-11, -0.224335048718E-11, -0.139655470424E-08,  0.261847154000E-08, -0.115902667517E+02, -0.116491028696E+02, -0.885494204794E+01, -0.858195214206E+01, -0.114671831705E+02, -0.717866837510E+00, -0.852759196261E+01,  0.206076452022E+01
    0.1433E+04,  0.3000E+01,  0.220921319886E-11, -0.192019609624E-11, -0.122491972078E-08,  0.242085722927E-08, -0.116557623708E+02, -0.117166544176E+02, -0.891189237331E+01, -0.861603082244E+01, -0.115335659481E+02, -0.715522174206E+00, -0.856653223875E+01,  0.203922121278E+01
    0.1458E+04,  0.3000E+01,  0.191920009319E-11, -0.165259619374E-11, -0.107599222975E-08,  0.224139999344E-08, -0.117168797440E+02, -0.117818332518E+02, -0.896819086490E+01, -0.864948063367E+01, -0.115964218730E+02, -0.710894912662E+00, -0.860444838382E+01,  0.201835989814E+01
    0.1484E+04,  0.3000E+01,  0.168249792107E-11, -0.143031113771E-11, -0.946135964067E-09,  0.207818360448E-08, -0.117740454637E+02, -0.118445694795E+02, -0.902404644901E+01, -0.868231608580E+01, -0.116559419135E+02, -0.704558897848E+00, -0.864141363880E+01,  0.199802465936E+01
    0.1509E+04,  0.3000E+01,  0.148705880777E-11, -0.124512707363E-11, -0.832377192640E-09,  0.192948282099E-08, -0.118276718564E+02, -0.119047863236E+02, -0.907967982808E+01, -0.871455908379E+01, -0.117123087684E+02, -0.697079731551E+00, -0.867749747857E+01,  0.197807457767E+01
    0.1534E+04,  0.3000E+01,  0.132387580666E-11, -0.109041768028E-11, -0.732278836968E-09,  0.179375301885E-08, -0.118781527543E+02, -0.119624071154E+02, -0.913532351690E+01, -0.874623735501E+01, -0.117657039198E+02, -0.688999557421E+00, -0.871276546541E+01,  0.195838452372E+01
    0.1560E+04,  0.3000E+01,  0.118615069550E-11, -0.960809766514E-12, -0.643838189544E-09,  0.166961740935E-08, -0.119258601322E+02, -0.120173625910E+02, -0.919122326652E+01, -0.877738303547E+01, -0.118163118925E+02, -0.680822931474E+00, -0.874727917027E+01,  0.193884518957E+01
    0.1585E+04,  0.3000E+01,  0.106870623823E-11, -0.851926254353E-12, -0.565404067382E-09,  0.155585306236E-08, -0.119711416555E+02, -0.120695979976E+02, -0.924764107162E+01, -0.880803142098E+01, -0.118643218676E+02, -0.673004768555E+00, -0.878109614967E+01,  0.191936256633E+01
