1,2,3,4,5,6,7,8,9,10,11,12,13,14
    0.1892E+04,  0.8000E+00, -0.16851427345448E-12, -0.28812017331164E-12,  0.48965600275414E-09,  0.23659412368486E-09, -0.12773363307730E+02, -0.12540426332656E+02, -0.93101089170549E+01, -0.96259960461955E+01, -0.12476537338633E+02, -0.21000202291041E+01, -0.92645451269757E+01,  0.45010482949651E+00
    0.1917E+04,  0.8000E+00, -0.16034642113534E-12, -0.26261477987519E-12,  0.45073371525831E-09,  0.20041744797426E-09, -0.12794940728897E+02, -0.12580680835605E+02, -0.93460799551241E+01, -0.96980644722804E+01, -0.12511876615171E+02, -0.21189564138738E+01, -0.93069039250424E+01,  0.41839356063901E+00
    0.1943E+04,  0.8000E+00, -0.15287605269641E-12, -0.23962823329270E-12,  0.41501339603167E-09,  0.16968795161732E-09, -0.12815660539417E+02, -0.12620462014159E+02, -0.93819378846644E+01, -0.97703489928731E+01, -0.12546313730221E+02, -0.21386693369936E+01, -0.93483694342569E+01,  0.38813240513116E+00
    0.1969E+04,  0.8000E+00, -0.14599086985077E-12, -0.21881028595729E-12,  0.38229343496061E-09,  0.14350119964763E-09, -0.12835674303787E+02, -0.12659932266299E+02, -0.94176031599586E+01, -0.98431444682807E+01, -0.12579974332245E+02, -0.21591701164934E+01, -0.93889789752960E+01,  0.35909435627330E+00
    0.1994E+04,  0.8000E+00, -0.13959561114233E-12, -0.19987888969811E-12,  0.35235315337424E-09,  0.12111083613824E-09, -0.12855128235629E+02, -0.12699233071674E+02, -0.94530218374436E+01, -0.99168169975299E+01, -0.12612966060532E+02, -0.21804483126378E+01, -0.94287730737710E+01,  0.33106927280535E+00
    0.2020E+04,  0.6000E+02, -0.13361071474756E-12, -0.18260477057614E-12,  0.32496637796142E-09,  0.10190176491269E-09, -0.12874158712750E+02, -0.12738487880647E+02, -0.94881615701632E+01, -0.99918182940583E+01, -0.12645380604913E+02, -0.22024779301137E+01, -0.94677951241137E+01,  0.30386514084946E+00
    0.2045E+04,  0.6000E+02, -0.12797064291173E-12, -0.16679965975941E-12,  0.29991070877006E-09,  0.85367446737842E-10, -0.12892889648194E+02, -0.12777804839578E+02, -0.95230080268156E+01, -0.10068707707734E+02, -0.12677295684725E+02, -0.22252222001750E+01, -0.95060908475932E+01,  0.27730883046246E+00
    0.2071E+04,  0.6000E+02, -0.12262210099461E-12, -0.15230728985735E-12,  0.27697357154553E-09,  0.71090794389874E-10, -0.12911431246988E+02, -0.12817279309605E+02, -0.95575616687677E+01, -0.10148186632808E+02, -0.12708776891607E+02, -0.22486373137979E+01, -0.95437076208786E+01,  0.25124634994607E+00
    0.2097E+04,  0.6000E+02, -0.11752229015127E-12, -0.13899648998795E-12,  0.25595590099075E-09,  0.58728184625638E-10, -0.12929879754059E+02, -0.12856996166639E+02, -0.95918348534621E+01, -0.10231153423629E+02, -0.12739879366061E+02, -0.22726752804316E+01, -0.95806937442202E+01,  0.22554262977262E+00
    0.2122E+04,  0.1000E+01, -0.11263727223641E-12, -0.12675587858437E-12,  0.23667410786650E-09,  0.47996148791595E-10, -0.12948317875487E+02, -0.12897031890160E+02, -0.96258492512630E+01, -0.10318793608992E+02, -0.12770649296123E+02, -0.22972860750974E+01, -0.96170977075862E+01,  0.20008089166477E+00
    0.2148E+04,  0.1000E+01, -0.10794048700524E-12, -0.11548977601830E-12,  0.21896082950685E-09,  0.38660348513712E-10, -0.12966815626819E+02, -0.12937456460927E+02, -0.96596335703222E+01, -0.10412734235230E+02, -0.12801125239091E+02, -0.23224192171945E+01, -0.96529675004285E+01,  0.17476167478041E+00
    0.2173E+04,  0.1000E+01, -0.10341143754855E-12, -0.10511505084487E-12,  0.20266484245043E-09,  0.30526487440014E-10, -0.12985431424593E+02, -0.12978335095286E+02, -0.96932215845782E+01, -0.10515323165344E+02, -0.12831339275066E+02, -0.23480249026817E+01, -0.96883499976155E+01,  0.14950159942789E+00
    0.2199E+04,  0.1000E+01, -0.99034545099520E-13, -0.95558682113833E-13,  0.18765042111214E-09,  0.23432852835255E-10, -0.13004213288946E+02, -0.13019729848401E+02, -0.97266504566361E+01, -0.10630174834955E+02, -0.12861318005639E+02, -0.23740547900534E+01, -0.97232904416727E+01,  0.12423194983191E+00
    0.2225E+04,  0.1000E+01, -0.94798165644668E-13, -0.86755871781426E-13,  0.17379635255328E-09,  0.17244220964727E-10, -0.13023200066228E+02, -0.13061701121771E+02, -0.97599593422867E+01, -0.10763356420802E+02, -0.12891083413058E+02, -0.24004625213930E+01, -0.97578320306768E+01,  0.98897152570403E-01
    0.2250E+04,  0.1000E+01, -0.90693755971245E-13, -0.78648580203553E-13,  0.16099476024089E-09,  0.11846897067574E-10, -0.13042422611954E+02, -0.13104309113032E+02, -0.97931882583501E+01, -0.10926395384919E+02, -0.12920653595771E+02, -0.24272040432265E+01, -0.97920156124516E+01,  0.73453218170046E-01
    0.2276E+04,  0.1000E+01, -0.86715174504508E-13, -0.71184387227823E-13,  0.14914984579313E-09,  0.71446940246052E-11, -0.13061904897600E+02, -0.13147615249121E+02, -0.98263771913212E+01, -0.11146016365371E+02, -0.12950043395712E+02, -0.24542377781391E+01, -0.98258794792655E+01,  0.47866201776241E-01
    0.2302E+04,  0.1000E+01, -0.82858101568655E-13, -0.64315603900847E-13,  0.13817662431921E-09,  0.30556835054809E-11, -0.13081665021408E+02, -0.13191683648135E+02, -0.98595654214180E+01, -0.11514891630116E+02, -0.12979264931663E+02, -0.24815246868119E+01, -0.98594592529073E+01,  0.22110726367939E-01
    0.2327E+04,  0.1000E+01, -0.79119563972505E-13, -0.57998577017506E-13,  0.12799970383667E-09, -0.49042048073904E-12, -0.13101716114799E+02, -0.13236582661627E+02, -0.98927910352134E+01, -0.12309431401283E+02, -0.13008328051664E+02, -0.25090282511415E+01, -0.98927878475652E+01, -0.38314001228672E-02
    0.2353E+04,  0.1000E+01, -0.75497549639926E-13, -0.52193141952658E-13,  0.11855214058715E-09, -0.35543629204702E-11, -0.13122067143671E+02, -0.13282386558450E+02, -0.99260905999583E+01, -0.11449238230354E+02, -0.13037240716036E+02, -0.25367144018862E+01, -0.99258954969628E+01, -0.29972453365768E-01
    0.2378E+04,  0.1000E+01, -0.71990699153651E-13, -0.46862189396134E-13,  0.10977438842532E-09, -0.61890316231020E-11, -0.13142723608668E+02, -0.13329177425076E+02, -0.99594989737567E+01, -0.11208377298257E+02, -0.13066009321136E+02, -0.25645514087066E+01, -0.99588098323533E+01, -0.56319935751309E-01
    0.2404E+04,  0.1000E+01, -0.68598062354808E-13, -0.41971319474217E-13,  0.10161335067715E-09, -0.84408042877391E-11, -0.13163688151356E+02, -0.13377047377432E+02, -0.99930492276377E+01, -0.11073616169360E+02, -0.13094638972642E+02, -0.25925097460309E+01, -0.99915559988717E+01, -0.82877590456721E-01
    0.2430E+04,  0.1000E+01, -0.65318909463868E-13, -0.37488562827371E-13,  0.94021536032774E-10, -0.10350625223700E-10, -0.13184961074667E+02, -0.13426101208501E+02, -0.10026772658007E+02, -0.10985033416101E+02, -0.13123133715973E+02, -0.26205619448079E+01, -0.10024156799106E+02, -0.10964628855391E+00
    0.2455E+04,  0.1000E+01, -0.62152587474261E-13, -0.33384152930479E-13,  0.86956315436923E-10, -0.11954866041241E-10, -0.13206540786533E+02, -0.13476459638819E+02, -0.10060698870708E+02, -0.10922455285954E+02, -0.13151496730327E+02, -0.26486824375794E+01, -0.10056632854325E+02, -0.13662479534296E+00
    0.2481E+04,  0.1000E+01, -0.59098413781290E-13, -0.29630337599087E-13,  0.80379273999684E-10, -0.13286014486811E-10, -0.13228424175553E+02, -0.13528263400272E+02, -0.10094855920754E+02, -0.10876605278348E+02, -0.13179730491900E+02, -0.26768474022744E+01, -0.10089002775421E+02, -0.16381042480457E+00
    0.2506E+04,  0.1000E+01, -0.56155600134762E-13, -0.26201220460749E-13,  0.74255650228705E-10, -0.14373227147834E-10, -0.13250606927090E+02, -0.13581678478641E+02, -0.10129270494606E+02, -0.10842445710979E+02, -0.13207836911029E+02, -0.27050346086163E+01, -0.10121283337194E+02, -0.19119959264597E+00
    0.2532E+04,  0.1000E+01, -0.53323201015329E-13, -0.23072625365842E-13,  0.68553854043030E-10, -0.15242774757536E-10, -0.13273083787586E+02, -0.13636902985582E+02, -0.10163968124499E+02, -0.10816935967892E+02, -0.13235817447239E+02, -0.27332232698384E+01, -0.10153489650997E+02, -0.21878827912992E+00
    0.2558E+04,  0.1000E+01, -0.50600081443428E-13, -0.20221978409529E-13,  0.63245054805094E-10, -0.15918403074797E-10, -0.13295848784140E+02, -0.13694176357632E+02, -0.10198973426750E+02, -0.10798100502590E+02, -0.13263673205636E+02, -0.27613939015247E+01, -0.10185635332010E+02, -0.24657241294821E+00
    0.2583E+04,  0.1000E+01, -0.47984900032499E-13, -0.17628203544622E-13,  0.58302830804457E-10, -0.16421627606133E-10, -0.13318895405630E+02, -0.13753791943538E+02, -0.10234310358227E+02, -0.10784583800607E+02, -0.13291405017499E+02, -0.27895281887269E+01, -0.10217732658457E+02, -0.27454818702279E+00
    0.2609E+04,  0.1000E+01, -0.45476103797117E-13, -0.15271628769855E-13,  0.53702872096210E-10, -0.16771976609515E-10, -0.13342216750930E+02, -0.13816114641527E+02, -0.10270002487072E+02, -0.10775415751943E+02, -0.13319013507533E+02, -0.28176088619956E+01, -0.10249792720913E+02, -0.30271231645037E+00
    0.2635E+04,  0.1000E+01, -0.43071931837685E-13, -0.13133900646618E-13,  0.49422729228673E-10, -0.16987193726135E-10, -0.13365805649073E+02, -0.13881606273322E+02, -0.10306073275603E+02, -0.10769878360384E+02, -0.13346499149814E+02, -0.28456195826090E+01, -0.10281825560556E+02, -0.33106224796805E+00
    0.2660E+04,  0.1000E+01, -0.40770425542819E-13, -0.11197905481115E-13,  0.45441601111421E-10, -0.17083409101379E-10, -0.13389654755560E+02, -0.13950863202603E+02, -0.10342546374885E+02, -0.10767425458812E+02, -0.13373862314193E+02, -0.28735448369961E+01, -0.10313840295732E+02, -0.35959632939611E+00
    0.2686E+04,  0.1000E+01, -0.38569443398249E-13, -0.94476959506591E-14,  0.41740156017819E-10, -0.17075285872821E-10, -0.13413756628461E+02, -0.14024674091800E+02, -0.10379445931946E+02, -0.10767632016668E+02, -0.13401103304608E+02, -0.29013698401616E+01, -0.10345845236602E+02, -0.38831394658257E+00
    0.2711E+04,  0.1000E+01, -0.36466678868679E-13, -0.78684222835859E-14,  0.38300380449143E-10, -0.16976147329979E-10, -0.13438103787404E+02, -0.14104112340350E+02, -0.10416796912033E+02, -0.10770160864338E+02, -0.13428222390542E+02, -0.29290804477880E+01, -0.10377847987934E+02, -0.41721563446878E+00
    0.2737E+04,  0.1000E+01, -0.34459680133894E-13, -0.64462673480044E-14,  0.35105451284316E-10, -0.16798088811444E-10, -0.13462688758134E+02, -0.14190691686823E+02, -0.10454625439692E+02, -0.10774740126956E+02, -0.13455219832681E+02, -0.29566630765782E+01, -0.10409855540283E+02, -0.44630316804465E+00
    0.2763E+04,  0.1000E+01, -0.32545870729224E-13, -0.51683851852461E-14,  0.32139627284210E-10, -0.16552077435880E-10, -0.13487504104892E+02, -0.14286645127058E+02, -0.10492959163956E+02, -0.10781147490570E+02, -0.13482095903626E+02, -0.29841046323695E+01, -0.10441874349946E+02, -0.47557963818884E+00
    0.2788E+04,  0.1000E+01, -0.30722570356127E-13, -0.40228426545785E-14,  0.29388156605452E-10, -0.16248042011229E-10, -0.13512542452547E+02, -0.14395466953654E+02, -0.10531827654526E+02, -0.10789198966682E+02, -0.13508850904413E+02, -0.30113924454925E+01, -0.10473910408118E+02, -0.50504951668951E+00
    0.2814E+04,  0.1000E+01, -0.28987015310378E-13, -0.29985639492639E-14,  0.26837197501022E-10, -0.15894954887372E-10, -0.13537796500097E+02, -0.14523086684690E+02, -0.10571262837735E+02, -0.10798740700350E+02, -0.13535485177456E+02, -0.30385142128424E+01, -0.10505969299705E+02, -0.53471871412486E+00
    0.2840E+04,  0.1000E+01, -0.27336378122967E-13, -0.20852778090709E-14,  0.24473749844854E-10, -0.15500907075614E-10, -0.13563259026908E+02, -0.14680836078384E+02, -0.10611299483359E+02, -0.10809642887223E+02, -0.13561999116415E+02, -0.30654579461318E+01, -0.10538056252236E+02, -0.56459463374372E+00
    0.2865E+04,  0.1000E+01, -0.25767786126216E-13, -0.12734672988330E-14,  0.22285595517999E-10, -0.15073177624397E-10, -0.13588922892837E+02, -0.14895012202737E+02, -0.10651975756160E+02, -0.10821795183036E+02, -0.13588393173449E+02, -0.30922119258011E+01, -0.10570176175229E+02, -0.59468622400703E+00
    0.2891E+04,  0.1000E+01, -0.24278338753720E-13, -0.55432205194581E-15,  0.20261246037142E-10, -0.14618297991055E-10, -0.13614781033197E+02, -0.15256237844034E+02, -0.10693333849676E+02, -0.10835103189356E+02, -0.13614667864186E+02, -0.31187646600731E+01, -0.10602333690354E+02, -0.62500403205928E+00
    0.2916E+04,  0.1000E+01, -0.22865123456638E-13,  0.80307104440490E-16,  0.18389896100772E-10, -0.14142111964877E-10, -0.13640826449372E+02, -0.16095246032768E+02, -0.10735420724432E+02, -0.10849485728714E+02, -0.13640823770744E+02,  0.31380804585044E+01, -0.10634533152562E+02, -0.65556026001567E+00
    0.2942E+04,  0.1000E+01, -0.21525230179697E-13,  0.63795121476824E-15,  0.16661381974262E-10, -0.13649831562249E-10, -0.13667052195729E+02, -0.15195212531259E+02, -0.10778288978985E+02, -0.10864872707747E+02, -0.13666861543021E+02,  0.31119639564145E+01, -0.10666778662308E+02, -0.68636882566305E+00
    0.2968E+04,  0.1000E+01, -0.20255764383003E-13,  0.11255640182038E-14,  0.15066143843604E-10, -0.13146089218277E-10, -0.13693451363388E+02, -0.14948629798787E+02, -0.10821997890469E+02, -0.10881203424629E+02, -0.13692781898495E+02,  0.30860821505512E+01, -0.10699074068826E+02, -0.71744542887139E+00
    0.2993E+04,  0.1000E+01, -0.19053858631861E-13,  0.15495605950519E-14,  0.13595191438874E-10, -0.12634986530933E-10, -0.13720017061310E+02, -0.14809791436151E+02, -0.10866614672574E+02, -0.10898425216708E+02, -0.13718585620683E+02,  0.30604459444268E+01, -0.10731422964290E+02, -0.74880762475385E+00
    0.3019E+04,  0.1000E+01, -0.17916682800610E-13,  0.19158539019910E-14,  0.12240072370486E-10, -0.12120139766940E-10, -0.13746742395050E+02, -0.14717637612156E+02, -0.10912216014379E+02, -0.10916492371947E+02, -0.13744273556423E+02,  0.30350661572785E+01, -0.10763828668523E+02, -0.78047490436042E+00
    0.3044E+04,  0.1000E+01, -0.16841452955276E-13,  0.22298892635346E-14,  0.10992842736940E-10, -0.11604722306600E-10, -0.13773620443523E+02, -0.14651716703512E+02, -0.10958889984981E+02, -0.10935365247466E+02, -0.13769846612079E+02,  0.30099535433303E+01, -0.10796294203769E+02, -0.81246878342351E+00
    0.3070E+04,  0.1000E+01, -0.15825438991177E-13,  0.24966768889664E-14,  0.98460396567973E-11, -0.11091504183991E-10, -0.13800644233993E+02, -0.14602637658858E+02, -0.11006738419356E+02, -0.10955009552633E+02, -0.13795305748785E+02,  0.29851188087047E+01, -0.10828822258828E+02, -0.84481289938655E+00
    0.3096E+04,  0.1000E+01, -0.14865971109840E-13,  0.27208224862875E-14,  0.87926554526798E-11, -0.10582888865585E-10, -0.13827806715529E+02, -0.14565299791826E+02, -0.11055879944689E+02, -0.10975395764519E+02, -0.13820651976795E+02,  0.29605726262599E+01, -0.10861415141674E+02, -0.87753311663596E+00
    0.3121E+04,  0.1000E+01, -0.13960445222568E-13,  0.29065560465534E-14,  0.78261132757485E-11, -0.10080947402066E-10, -0.13855100731095E+02, -0.14536621298211E+02, -0.11106453870379E+02, -0.10996498651208E+02, -0.13845886349019E+02,  0.29363256486050E+01, -0.10894074719438E+02, -0.91065763944600E+00
    0.3147E+04,  0.1000E+01, -0.13106327370471E-13,  0.30577588735864E-14,  0.69402440059114E-11, -0.95874500831451E-11, -0.13882518988416E+02, -0.14514596764836E+02, -0.11158625260300E+02, -0.11018296884182E+02, -0.13871009953788E+02,  0.29123885195139E+01, -0.10926802344412E+02, -0.94421713170823E+00
    0.3173E+04,  0.1000E+01, -0.12301157248785E-13,  0.31779889350108E-14,  0.61292643005618E-11, -0.91038957220710E-11, -0.13910054029770E+02, -0.14497847619234E+02, -0.11212591650992E+02, -0.11040772725421E+02, -0.13896023906893E+02,  0.28887718839346E+01, -0.10959598764476E+02, -0.97824484191065E+00
    0.3198E+04,  0.1000E+01, -0.11542550921382E-13,  0.32705046111751E-14,  0.53877556932506E-11, -0.86315386944950E-11, -0.13937698200829E+02, -0.14485385234208E+02, -0.11268592105503E+02, -0.11063911778217E+02, -0.13920929342951E+02,  0.28654863967528E+01, -0.10992464016081E+02, -0.10127767311043E+01
    0.3224E+04,  0.1000E+01, -0.10828202808101E-13,  0.33382869183631E-14,  0.47106446653217E-11, -0.81714138546855E-11, -0.13965443618656E+02, -0.14476476339404E+02, -0.11326919654350E+02, -0.11087702793386E+02, -0.13945727406099E+02,  0.28425427304604E+01, -0.11025397297654E+02, -0.10478516006974E+01
    0.3249E+04,  0.1000E+01, -0.10155887022597E-13,  0.33840602822455E-14,  0.40931836304768E-11, -0.77243594502465E-11, -0.13993282139005E+02, -0.14470561909222E+02, -0.11387938771379E+02, -0.11112137524687E+02, -0.13970419240068E+02,  0.28199515818338E+01, -0.11058396821038E+02, -0.10835112157308E+01
    0.3275E+04,  0.1000E+01, -0.95234581344166E-14,  0.34103119366575E-14,  0.35309327841590E-11, -0.72910381545498E-11, -0.14021205323045E+02, -0.14467205894857E+02, -0.11452110549712E+02, -0.11137210629063E+02, -0.13995005977635E+02,  0.27977236777042E+01, -0.11091459638308E+02, -0.11198004178721E+01
    0.3301E+04,  0.1000E+01, -0.89288514237013E-14,  0.34193100209689E-14,  0.30197427786298E-11, -0.68719563336683E-11, -0.14049204403646E+02, -0.14466061520937E+02, -0.11520030048625E+02, -0.11162919608797E+02, -0.14019488729469E+02,  0.27758697799110E+01, -0.11124581441131E+02, -0.11567672205767E+01
    0.1226E+04,  0.8000E+00,  0.28524865784176E-10, -0.31543035188118E-10, -0.19150318326724E-07,  0.17260393207629E-07, -0.10544776390357E+02, -0.10501096519567E+02, -0.77178240025627E+01, -0.77629493148805E+01, -0.10371325010376E+02, -0.83560190364161E+00, -0.75887015790879E+01,  0.24080536957715E+01
    0.1251E+04,  0.8000E+00,  0.17361551970968E-10, -0.23568638782043E-10, -0.13425965182803E-07,  0.14873107441913E-07, -0.10760411455294E+02, -0.10627665499636E+02, -0.78720544833939E+01, -0.78275982847473E+01, -0.10533533858973E+02, -0.93590196948893E+00, -0.76981756869713E+01,  0.23051015512218E+01
    0.1277E+04,  0.8000E+00,  0.10516979704309E-10, -0.17724942173434E-10, -0.93029006514259E-08,  0.12782728298796E-07, -0.10978108964183E+02, -0.10751415173002E+02, -0.80313816169843E+01, -0.78933764420576E+01, -0.10685917746237E+02, -0.10352856683771E+01, -0.78010802899303E+01,  0.21999185199422E+01
